Query 	 Document 	 Ranking 	 R/N 	 Precision 		Recall
2		 3099		39		  N 		0.00		 0.00
2		 31		40		  N 		0.00		 0.00
2		 2964		41		  N 		0.00		 0.00
2		 461		42		  N 		0.00		 0.00
2		 1275		43		  N 		0.00		 0.00
2		 101		44		  N 		0.00		 0.00
2		 195		45		  N 		0.00		 0.00
2		 2397		46		  N 		0.00		 0.00
2		 1992		47		  N 		0.00		 0.00
2		 3129		48		  N 		0.00		 0.00
2		 1793		49		  N 		0.00		 0.00
2		 2246		50		  N 		0.00		 0.00
2		 1652		51		  N 		0.00		 0.00
2		 3113		52		  N 		0.00		 0.00
2		 2888		53		  N 		0.00		 0.00
2		 2834		54		  N 		0.00		 0.00
2		 622		55		  N 		0.00		 0.00
2		 113		56		  N 		0.00		 0.00
2		 1095		57		  N 		0.00		 0.00
2		 2863		58		  N 		0.00		 0.00
2		 1352		59		  N 		0.00		 0.00
2		 1655		60		  N 		0.00		 0.00
2		 2585		61		  N 		0.00		 0.00
2		 243		62		  N 		0.00		 0.00
2		 1901		63		  N 		0.00		 0.00
2		 1886		64		  N 		0.00		 0.00
2		 2856		65		  N 		0.00		 0.00
2		 2015		66		  N 		0.00		 0.00
2		 2078		67		  N 		0.00		 0.00
2		 2835		68		  N 		0.00		 0.00
2		 2745		69		  N 		0.00		 0.00
2		 753		70		  N 		0.00		 0.00
2		 3169		71		  N 		0.00		 0.00
2		 233		72		  N 		0.00		 0.00
2		 337		73		  N 		0.00		 0.00
2		 626		74		  N 		0.00		 0.00
2		 2079		75		  N 		0.00		 0.00
2		 2711		76		  N 		0.00		 0.00
2		 3080		77		  N 		0.00		 0.00
2		 2690		78		  N 		0.00		 0.00
2		 1063		79		  N 		0.00		 0.00
2		 1290		80		  N 		0.00		 0.00
2		 1490		81		  N 		0.00		 0.00
2		 2116		82		  N 		0.00		 0.00
2		 2885		83		  N 		0.00		 0.00
2		 18		84		  N 		0.00		 0.00
2		 2648		85		  N 		0.00		 0.00
2		 1973		86		  N 		0.00		 0.00
2		 2533		87		  N 		0.00		 0.00
2		 265		88		  N 		0.00		 0.00
2		 2853		89		  N 		0.00		 0.00
2		 164		90		  N 		0.00		 0.00
2		 2462		91		  N 		0.00		 0.00
2		 1431		92		  N 		0.00		 0.00
2		 52		93		  N 		0.00		 0.00
2		 2819		94		  N 		0.00		 0.00
2		 114		95		  N 		0.00		 0.00
2		 1187		96		  N 		0.00		 0.00
2		 124		97		  N 		0.00		 0.00
2		 1369		98		  N 		0.00		 0.00
2		 2290		99		  N 		0.00		 0.00
2		 1756		100		  N 		0.00		 0.00
P@5 for query 2 is: 0.0
P@20 for query 2 is: 0.0
3		 1367		1		  N 		0.00		 0.00
3		 427		2		  N 		0.00		 0.00
3		 2664		3		  N 		0.00		 0.00
3		 3172		4		  N 		0.00		 0.00
3		 141		5		  N 		0.00		 0.00
3		 392		6		  N 		0.00		 0.00
3		 2714		7		  N 		0.00		 0.00
3		 199		8		  N 		0.00		 0.00
3		 2973		9		  N 		0.00		 0.00
3		 371		10		  N 		0.00		 0.00
3		 2685		11		  N 		0.00		 0.00
3		 2266		12		  N 		0.00		 0.00
3		 1158		13		  N 		0.00		 0.00
3		 2430		14		  N 		0.00		 0.00
3		 2509		15		  N 		0.00		 0.00
3		 1559		16		  N 		0.00		 0.00
3		 1262		17		  N 		0.00		 0.00
3		 2785		18		  N 		0.00		 0.00
3		 1539		19		  N 		0.00		 0.00
3		 950		20		  N 		0.00		 0.00
3		 3075		21		  N 		0.00		 0.00
3		 2660		22		  N 		0.00		 0.00
3		 2433		23		  N 		0.00		 0.00
3		 1560		24		  N 		0.00		 0.00
3		 1990		25		  N 		0.00		 0.00
3		 2348		26		  N 		0.00		 0.00
3		 2700		27		  N 		0.00		 0.00
3		 3156		28		  N 		0.00		 0.00
3		 2896		29		  N 		0.00		 0.00
3		 2417		30		  N 		0.00		 0.00
3		 2510		31		  N 		0.00		 0.00
3		 2182		32		  N 		0.00		 0.00
3		 1795		33		  N 		0.00		 0.00
3		 2090		34		  N 		0.00		 0.00
3		 3020		35		  N 		0.00		 0.00
3		 1601		36		  N 		0.00		 0.00
3		 2472		37		  N 		0.00		 0.00
3		 1811		38		  N 		0.00		 0.00
3		 802		39		  N 		0.00		 0.00
3		 2042		40		  N 		0.00		 0.00
3		 2120		41		  N 		0.00		 0.00
3		 2419		42		  N 		0.00		 0.00
3		 1613		43		  N 		0.00		 0.00
3		 2630		44		  N 		0.00		 0.00
3		 1828		45		  N 		0.00		 0.00
3		 2146		46		  N 		0.00		 0.00
3		 2952		47		  N 		0.00		 0.00
3		 127		48		  N 		0.00		 0.00
3		 227		49		  N 		0.00		 0.00
3		 305		50		  N 		0.00		 0.00
3		 306		51		  N 		0.00		 0.00
3		 473		52		  N 		0.00		 0.00
3		 487		53		  N 		0.00		 0.00
3		 565		54		  N 		0.00		 0.00
3		 577		55		  N 		0.00		 0.00
3		 579		56		  N 		0.00		 0.00
3		 663		57		  N 		0.00		 0.00
3		 686		58		  N 		0.00		 0.00
3		 709		59		  N 		0.00		 0.00
3		 714		60		  N 		0.00		 0.00
3		 716		61		  N 		0.00		 0.00
3		 743		62		  N 		0.00		 0.00
3		 774		63		  N 		0.00		 0.00
3		 783		64		  N 		0.00		 0.00
3		 790		65		  N 		0.00		 0.00
3		 817		66		  N 		0.00		 0.00
3		 843		67		  N 		0.00		 0.00
3		 924		68		  N 		0.00		 0.00
3		 926		69		  N 		0.00		 0.00
3		 938		70		  N 		0.00		 0.00
3		 1074		71		  N 		0.00		 0.00
3		 1125		72		  N 		0.00		 0.00
3		 1842		73		  N 		0.00		 0.00
3		 1967		74		  N 		0.00		 0.00
3		 2007		75		  N 		0.00		 0.00
3		 2237		76		  N 		0.00		 0.00
3		 2511		77		  N 		0.00		 0.00
3		 2520		78		  N 		0.00		 0.00
3		 2590		79		  N 		0.00		 0.00
3		 2557		80		  N 		0.00		 0.00
3		 2884		81		  N 		0.00		 0.00
3		 29		82		  N 		0.00		 0.00
3		 132		83		  N 		0.00		 0.00
3		 178		84		  N 		0.00		 0.00
3		 212		85		  N 		0.00		 0.00
3		 228		86		  N 		0.00		 0.00
3		 255		87		  N 		0.00		 0.00
3		 302		88		  N 		0.00		 0.00
3		 326		89		  N 		0.00		 0.00
3		 328		90		  N 		0.00		 0.00
3		 340		91		  N 		0.00		 0.00
3		 341		92		  N 		0.00		 0.00
3		 356		93		  N 		0.00		 0.00
3		 359		94		  N 		0.00		 0.00
3		 374		95		  N 		0.00		 0.00
3		 375		96		  N 		0.00		 0.00
3		 376		97		  N 		0.00		 0.00
3		 377		98		  N 		0.00		 0.00
3		 385		99		  N 		0.00		 0.00
3		 418		100		  N 		0.00		 0.00
P@5 for query 3 is: 0.0
P@20 for query 3 is: 0.0
4		 1778		1		  N 		0.00		 0.00
4		 2212		2		  N 		0.00		 0.00
4		 1733		3		  N 		0.00		 0.00
4		 1941		4		  N 		0.00		 0.00
4		 2549		5		  N 		0.00		 0.00
4		 2893		6		  N 		0.00		 0.00
4		 3011		7		  N 		0.00		 0.00
4		 1944		8		  N 		0.00		 0.00
4		 371		9		  N 		0.00		 0.00
4		 2090		10		  N 		0.00		 0.00
4		 2427		11		  N 		0.00		 0.00
4		 1894		12		  N 		0.00		 0.00
4		 2276		13		  N 		0.00		 0.00
4		 1716		14		  N 		0.00		 0.00
4		 2914		15		  N 		0.00		 0.00
4		 711		16		  N 		0.00		 0.00
4		 1204		17		  N 		0.00		 0.00
4		 2975		18		  N 		0.00		 0.00
4		 2649		19		  N 		0.00		 0.00
4		 1431		20		  N 		0.00		 0.00
4		 1081		21		  N 		0.00		 0.00
4		 1367		22		  N 		0.00		 0.00
4		 2123		23		  N 		0.00		 0.00
4		 2032		24		  N 		0.00		 0.00
4		 1569		25		  N 		0.00		 0.00
4		 2849		26		  N 		0.00		 0.00
4		 2250		27		  N 		0.00		 0.00
4		 1987		28		  N 		0.00		 0.00
4		 2098		29		  N 		0.00		 0.00
4		 2454		30		  N 		0.00		 0.00
4		 427		31		  N 		0.00		 0.00
4		 1659		32		  N 		0.00		 0.00
4		 2565		33		  N 		0.00		 0.00
4		 3148		34		  N 		0.00		 0.00
4		 1714		35		  N 		0.00		 0.00
4		 2259		36		  N 		0.00		 0.00
4		 2325		37		  N 		0.00		 0.00
4		 2607		38		  N 		0.00		 0.00
4		 1157		39		  N 		0.00		 0.00
4		 1583		40		  N 		0.00		 0.00
4		 1918		41		  N 		0.00		 0.00
4		 3020		42		  N 		0.00		 0.00
4		 2057		43		  N 		0.00		 0.00
4		 2504		44		  N 		0.00		 0.00
4		 1654		45		  N 		0.00		 0.00
4		 3172		46		  N 		0.00		 0.00
4		 2756		47		  N 		0.00		 0.00
4		 57		48		  N 		0.00		 0.00
4		 2685		49		  N 		0.00		 0.00
4		 2349		50		  N 		0.00		 0.00
4		 2478		51		  N 		0.00		 0.00
4		 1663		52		  N 		0.00		 0.00
4		 2313		53		  N 		0.00		 0.00
4		 758		54		  N 		0.00		 0.00
4		 2949		55		  N 		0.00		 0.00
4		 2998		56		  N 		0.00		 0.00
4		 2675		57		  N 		0.00		 0.00
4		 2004		58		  N 		0.00		 0.00
4		 1107		59		  N 		0.00		 0.00
4		 2594		60		  N 		0.00		 0.00
4		 1584		61		  N 		0.00		 0.00
4		 2589		62		  N 		0.00		 0.00
4		 1951		63		  N 		0.00		 0.00
4		 2954		64		  N 		0.00		 0.00
4		 2417		65		  N 		0.00		 0.00
4		 2709		66		  N 		0.00		 0.00
4		 3082		67		  N 		0.00		 0.00
4		 199		68		  N 		0.00		 0.00
4		 4		69		  N 		0.00		 0.00
4		 7		70		  N 		0.00		 0.00
4		 10		71		  N 		0.00		 0.00
4		 13		72		  N 		0.00		 0.00
4		 19		73		  N 		0.00		 0.00
4		 2329		74		  N 		0.00		 0.00
4		 657		75		  N 		0.00		 0.00
4		 1269		76		  N 		0.00		 0.00
4		 1779		77		  N 		0.00		 0.00
4		 2433		78		  N 		0.00		 0.00
4		 1771		79		  N 		0.00		 0.00
4		 1525		80		  N 		0.00		 0.00
4		 627		81		  N 		0.00		 0.00
4		 1050		82		  N 		0.00		 0.00
4		 168		83		  N 		0.00		 0.00
4		 855		84		  N 		0.00		 0.00
4		 3130		85		  N 		0.00		 0.00
4		 121		86		  N 		0.00		 0.00
4		 2426		87		  N 		0.00		 0.00
4		 241		88		  N 		0.00		 0.00
4		 1658		89		  N 		0.00		 0.00
4		 2255		90		  N 		0.00		 0.00
4		 357		91		  N 		0.00		 0.00
4		 862		92		  N 		0.00		 0.00
4		 2578		93		  N 		0.00		 0.00
4		 2813		94		  N 		0.00		 0.00
4		 1008		95		  N 		0.00		 0.00
4		 2485		96		  N 		0.00		 0.00
4		 1920		97		  N 		0.00		 0.00
4		 2209		98		  N 		0.00		 0.00
4		 2481		99		  N 		0.00		 0.00
4		 3043		100		  N 		0.00		 0.00
P@5 for query 4 is: 0.0
P@20 for query 4 is: 0.0
5		 268		1		  N 		0.00		 0.00
5		 1085		2		  N 		0.00		 0.00
5		 1696		3		  N 		0.00		 0.00
5		 987		4		  N 		0.00		 0.00
5		 2727		5		  N 		0.00		 0.00
5		 3043		6		  N 		0.00		 0.00
5		 2999		7		  N 		0.00		 0.00
5		 2065		8		  N 		0.00		 0.00
5		 293		9		  N 		0.00		 0.00
5		 1233		10		  N 		0.00		 0.00
5		 394		11		  N 		0.00		 0.00
5		 927		12		  N 		0.00		 0.00
5		 141		13		  N 		0.00		 0.00
5		 412		14		  N 		0.00		 0.00
5		 528		15		  N 		0.00		 0.00
5		 198		16		  N 		0.00		 0.00
5		 392		17		  N 		0.00		 0.00
5		 597		18		  N 		0.00		 0.00
5		 2376		19		  N 		0.00		 0.00
5		 1588		20		  N 		0.00		 0.00
5		 208		21		  N 		0.00		 0.00
5		 493		22		  N 		0.00		 0.00
5		 657		23		  N 		0.00		 0.00
5		 1441		24		  N 		0.00		 0.00
5		 2844		25		  N 		0.00		 0.00
5		 240		26		  N 		0.00		 0.00
5		 690		27		  N 		0.00		 0.00
5		 748		28		  N 		0.00		 0.00
5		 20		29		  N 		0.00		 0.00
5		 3120		30		  N 		0.00		 0.00
5		 1746		31		  N 		0.00		 0.00
5		 1550		32		  N 		0.00		 0.00
5		 2742		33		  N 		0.00		 0.00
5		 1656		34		  N 		0.00		 0.00
5		 2309		35		  N 		0.00		 0.00
5		 2342		36		  N 		0.00		 0.00
5		 414		37		  N 		0.00		 0.00
5		 2307		38		  N 		0.00		 0.00
5		 2917		39		  N 		0.00		 0.00
5		 1410		40		  N 		0.00		 0.00
5		 1216		41		  N 		0.00		 0.00
5		 1359		42		  N 		0.00		 0.00
5		 975		43		  N 		0.00		 0.00
5		 1424		44		  N 		0.00		 0.00
5		 174		45		  N 		0.00		 0.00
5		 333		46		  N 		0.00		 0.00
5		 1439		47		  N 		0.00		 0.00
5		 2370		48		  N 		0.00		 0.00
5		 2182		49		  N 		0.00		 0.00
5		 3197		50		  N 		0.00		 0.00
5		 111		51		  N 		0.00		 0.00
5		 1570		52		  N 		0.00		 0.00
5		 494		53		  N 		0.00		 0.00
5		 1587		54		  N 		0.00		 0.00
5		 3061		55		  N 		0.00		 0.00
5		 1748		56		  N 		0.00		 0.00
5		 2528		57		  N 		0.00		 0.00
5		 2529		58		  N 		0.00		 0.00
5		 2581		59		  N 		0.00		 0.00
5		 1468		60		  N 		0.00		 0.00
5		 2156		61		  N 		0.00		 0.00
5		 2689		62		  N 		0.00		 0.00
5		 2788		63		  N 		0.00		 0.00
5		 2740		64		  N 		0.00		 0.00
5		 1438		65		  N 		0.00		 0.00
5		 2019		66		  N 		0.00		 0.00
5		 2378		67		  N 		0.00		 0.00
5		 3137		68		  N 		0.00		 0.00
5		 2672		69		  N 		0.00		 0.00
5		 2910		70		  N 		0.00		 0.00
5		 2942		71		  N 		0.00		 0.00
5		 3059		72		  N 		0.00		 0.00
5		 1828		73		  N 		0.00		 0.00
5		 1959		74		  N 		0.00		 0.00
5		 1960		75		  N 		0.00		 0.00
5		 2362		76		  N 		0.00		 0.00
5		 2396		77		  N 		0.00		 0.00
5		 3141		78		  N 		0.00		 0.00
5		 2535		79		  N 		0.00		 0.00
5		 1749		80		  N 		0.00		 0.00
5		 1540		81		  N 		0.00		 0.00
5		 1541		82		  N 		0.00		 0.00
5		 2219		83		  N 		0.00		 0.00
5		 59		84		  N 		0.00		 0.00
5		 2195		85		  N 		0.00		 0.00
5		 2523		86		  N 		0.00		 0.00
5		 2168		87		  N 		0.00		 0.00
5		 1195		88		  N 		0.00		 0.00
5		 1957		89		  N 		0.00		 0.00
5		 2255		90		  N 		0.00		 0.00
5		 2504		91		  N 		0.00		 0.00
5		 1846		92		  N 		0.00		 0.00
5		 2080		93		  N 		0.00		 0.00
5		 2401		94		  N 		0.00		 0.00
5		 2576		95		  N 		0.00		 0.00
5		 3112		96		  N 		0.00		 0.00
5		 3128		97		  N 		0.00		 0.00
5		 2311		98		  N 		0.00		 0.00
5		 1563		99		  N 		0.00		 0.00
5		 855		100		  N 		0.00		 0.00
P@5 for query 5 is: 0.0
P@20 for query 5 is: 0.0
6		 3011		1		  N 		0.00		 0.00
6		 2984		2		  N 		0.00		 0.00
6		 1653		3		  N 		0.00		 0.00
6		 3070		4		  N 		0.00		 0.00
6		 1131		5		  N 		0.00		 0.00
6		 1417		6		  N 		0.00		 0.00
6		 1719		7		  N 		0.00		 0.00
6		 3048		8		  N 		0.00		 0.00
6		 3119		9		  N 		0.00		 0.00
6		 1533		10		  N 		0.00		 0.00
6		 1518		11		  N 		0.00		 0.00
6		 2005		12		  N 		0.00		 0.00
6		 2733		13		  N 		0.00		 0.00
6		 3089		14		  N 		0.00		 0.00
6		 1344		15		  N 		0.00		 0.00
6		 2319		16		  N 		0.00		 0.00
6		 1030		17		  N 		0.00		 0.00
6		 2893		18		  N 		0.00		 0.00
6		 1938		19		  N 		0.00		 0.00
6		 2741		20		  N 		0.00		 0.00
6		 1471		21		  N 		0.00		 0.00
6		 1374		22		  N 		0.00		 0.00
6		 436		23		  N 		0.00		 0.00
6		 2311		24		  N 		0.00		 0.00
6		 3072		25		  N 		0.00		 0.00
6		 1008		26		  N 		0.00		 0.00
6		 1393		27		  N 		0.00		 0.00
6		 2634		28		  N 		0.00		 0.00
6		 2542		29		  N 		0.00		 0.00
6		 2504		30		  N 		0.00		 0.00
6		 1951		31		  N 		0.00		 0.00
6		 2988		32		  N 		0.00		 0.00
6		 3136		33		  N 		0.00		 0.00
6		 2859		34		  N 		0.00		 0.00
6		 2882		35		  N 		0.00		 0.00
6		 2188		36		  N 		0.00		 0.00
6		 59		37		  N 		0.00		 0.00
6		 2812		38		  N 		0.00		 0.00
6		 2894		39		  N 		0.00		 0.00
6		 2862		40		  N 		0.00		 0.00
6		 1365		41		  N 		0.00		 0.00
6		 2560		42		  N 		0.00		 0.00
6		 3090		43		  N 		0.00		 0.00
6		 1620		44		  N 		0.00		 0.00
6		 1654		45		  N 		0.00		 0.00
6		 2020		46		  N 		0.00		 0.00
6		 1306		47		  N 		0.00		 0.00
6		 1680		48		  N 		0.00		 0.00
6		 2535		49		  N 		0.00		 0.00
6		 1441		50		  N 		0.00		 0.00
6		 3147		51		  N 		0.00		 0.00
6		 2798		52		  N 		0.00		 0.00
6		 1065		53		  N 		0.00		 0.00
6		 1395		54		  N 		0.00		 0.00
6		 1199		55		  N 		0.00		 0.00
6		 3068		56		  N 		0.00		 0.00
6		 1827		57		  N 		0.00		 0.00
6		 1071		58		  N 		0.00		 0.00
6		 86		59		  N 		0.00		 0.00
6		 2255		60		  N 		0.00		 0.00
6		 84		61		  N 		0.00		 0.00
6		 3137		62		  N 		0.00		 0.00
6		 2685		63		  N 		0.00		 0.00
6		 2912		64		  N 		0.00		 0.00
6		 1747		65		  N 		0.00		 0.00
6		 2522		66		  N 		0.00		 0.00
6		 1173		67		  N 		0.00		 0.00
6		 2344		68		  N 		0.00		 0.00
6		 1844		69		  N 		0.00		 0.00
6		 2080		70		  N 		0.00		 0.00
6		 2990		71		  N 		0.00		 0.00
6		 1503		72		  N 		0.00		 0.00
6		 3025		73		  N 		0.00		 0.00
6		 1542		74		  N 		0.00		 0.00
6		 1541		75		  N 		0.00		 0.00
6		 2452		76		  N 		0.00		 0.00
6		 2105		77		  N 		0.00		 0.00
6		 2325		78		  N 		0.00		 0.00
6		 2374		79		  N 		0.00		 0.00
6		 1366		80		  N 		0.00		 0.00
6		 619		81		  N 		0.00		 0.00
6		 2977		82		  N 		0.00		 0.00
6		 2607		83		  N 		0.00		 0.00
6		 1267		84		  N 		0.00		 0.00
6		 1912		85		  N 		0.00		 0.00
6		 1659		86		  N 		0.00		 0.00
6		 2553		87		  N 		0.00		 0.00
6		 2669		88		  N 		0.00		 0.00
6		 2743		89		  N 		0.00		 0.00
6		 3144		90		  N 		0.00		 0.00
6		 2329		91		  N 		0.00		 0.00
6		 3183		92		  N 		0.00		 0.00
6		 1751		93		  N 		0.00		 0.00
6		 2486		94		  N 		0.00		 0.00
6		 4		95		  N 		0.00		 0.00
6		 7		96		  N 		0.00		 0.00
6		 10		97		  N 		0.00		 0.00
6		 13		98		  N 		0.00		 0.00
6		 19		99		  N 		0.00		 0.00
6		 3181		100		  N 		0.00		 0.00
P@5 for query 6 is: 0.0
P@20 for query 6 is: 0.0
7		 634		1		  N 		0.00		 0.00
7		 2278		2		  N 		0.00		 0.00
7		 1064		3		  N 		0.00		 0.00
7		 1367		4		  N 		0.00		 0.00
7		 1793		5		  N 		0.00		 0.00
7		 1811		6		  N 		0.00		 0.00
7		 1927		7		  N 		0.00		 0.00
7		 2288		8		  N 		0.00		 0.00
7		 2664		9		  N 		0.00		 0.00
7		 619		10		  N 		0.00		 0.00
7		 1063		11		  N 		0.00		 0.00
7		 1414		12		  N 		0.00		 0.00
7		 1490		13		  N 		0.00		 0.00
7		 2116		14		  N 		0.00		 0.00
7		 2893		15		  N 		0.00		 0.00
7		 3011		16		  N 		0.00		 0.00
7		 275		17		  N 		0.00		 0.00
7		 651		18		  N 		0.00		 0.00
7		 1457		19		  N 		0.00		 0.00
7		 657		20		  N 		0.00		 0.00
7		 2070		21		  N 		0.00		 0.00
7		 1085		22		  N 		0.00		 0.00
7		 1442		23		  N 		0.00		 0.00
7		 1830		24		  N 		0.00		 0.00
7		 891		25		  N 		0.00		 0.00
7		 2870		26		  N 		0.00		 0.00
7		 1971		27		  N 		0.00		 0.00
7		 2626		28		  N 		0.00		 0.00
7		 2973		29		  N 		0.00		 0.00
7		 1699		30		  N 		0.00		 0.00
7		 3134		31		  N 		0.00		 0.00
7		 1746		32		  N 		0.00		 0.00
7		 82		33		  N 		0.00		 0.00
7		 2714		34		  N 		0.00		 0.00
7		 983		35		  N 		0.00		 0.00
7		 239		36		  N 		0.00		 0.00
7		 1613		37		  N 		0.00		 0.00
7		 2530		38		  N 		0.00		 0.00
7		 1249		39		  N 		0.00		 0.00
7		 652		40		  N 		0.00		 0.00
7		 141		41		  N 		0.00		 0.00
7		 3075		42		  N 		0.00		 0.00
7		 2965		43		  N 		0.00		 0.00
7		 2976		44		  N 		0.00		 0.00
7		 2575		45		  N 		0.00		 0.00
7		 292		46		  N 		0.00		 0.00
7		 3156		47		  N 		0.00		 0.00
7		 2140		48		  N 		0.00		 0.00
7		 1681		49		  N 		0.00		 0.00
7		 2882		50		  N 		0.00		 0.00
7		 1825		51		  N 		0.00		 0.00
7		 2532		52		  N 		0.00		 0.00
7		 1262		53		  N 		0.00		 0.00
7		 2033		54		  N 		0.00		 0.00
7		 2990		55		  N 		0.00		 0.00
7		 3168		56		  N 		0.00		 0.00
7		 2345		57		  N 		0.00		 0.00
7		 2723		58		  N 		0.00		 0.00
7		 392		59		  N 		0.00		 0.00
7		 3169		60		  N 		0.00		 0.00
7		 2519		61		  N 		0.00		 0.00
